0 0.5494999999999999
2000 0.5450000000000002
4000 0.596
6000 0.5770000000000001
8000 0.6275000000000002
10000 0.6365000000000001
12000 0.6435
14000 0.6615
16000 0.6739999999999999
18000 0.6644999999999999
20000 0.6715000000000001
22000 0.6974999999999999
24000 0.6735
26000 0.651
28000 0.6934999999999999
30000 0.6965000000000001
32000 0.6839999999999999
34000 0.6980000000000001
36000 0.6910000000000001
38000 0.6949999999999998
40000 0.6849999999999998
42000 0.6889999999999998
44000 0.6980000000000001
46000 0.7090000000000001
48000 0.6955000000000001
50000 0.6975
52000 0.6855
54000 0.7054999999999999
56000 0.6925
58000 0.6975
60000 0.6960000000000001
62000 0.6765
64000 0.7089999999999999
66000 0.6940000000000001
68000 0.7064999999999999
70000 0.6935
72000 0.6815
74000 0.6979999999999998
76000 0.6865
78000 0.689
80000 0.7234999999999999
82000 0.6880000000000001
84000 0.6935
86000 0.7024999999999999
88000 0.6935
90000 0.7094999999999999
92000 0.7030000000000001
94000 0.7105
96000 0.679
98000 0.6845
