0 0.18399999999999994
2000 0.5175
4000 0.5035000000000001
6000 0.5080000000000001
8000 0.514
10000 0.5015000000000001
12000 0.5010000000000001
14000 0.48200000000000004
16000 0.49850000000000005
18000 0.5035
20000 0.4830000000000001
22000 0.502
24000 0.48100000000000004
26000 0.5035000000000001
28000 0.502
30000 0.4844999999999999
32000 0.4705000000000001
34000 0.4859999999999999
36000 0.5245000000000001
38000 0.489
40000 0.505
42000 0.4999999999999999
44000 0.48649999999999993
46000 0.48450000000000004
48000 0.5035000000000001
50000 0.48450000000000004
52000 0.461
54000 0.47800000000000004
56000 0.4825000000000001
58000 0.473
60000 0.47999999999999987
62000 0.472
64000 0.4860000000000001
66000 0.48850000000000016
68000 0.4624999999999999
70000 0.48249999999999993
72000 0.48900000000000016
74000 0.49749999999999994
76000 0.492
78000 0.472
80000 0.47250000000000003
82000 0.45699999999999996
84000 0.47350000000000003
86000 0.4575
88000 0.4635000000000001
90000 0.4577777777777778
