0 0.4480000000000001
2000 0.4685
4000 0.45600000000000007
6000 0.4619999999999999
8000 0.4720000000000001
10000 0.457
12000 0.4580000000000001
14000 0.42699999999999994
16000 0.44800000000000006
18000 0.45249999999999996
20000 0.4375
22000 0.45299999999999996
24000 0.437
26000 0.46099999999999985
28000 0.44749999999999995
30000 0.4285
32000 0.41900000000000004
34000 0.4365
36000 0.4740000000000001
38000 0.43500000000000005
40000 0.45450000000000007
42000 0.4445
44000 0.4375000000000001
46000 0.44000000000000006
48000 0.4574999999999999
50000 0.43549999999999994
52000 0.4175
54000 0.425
56000 0.44000000000000006
58000 0.4095
60000 0.43500000000000005
62000 0.433
64000 0.4305
66000 0.44250000000000006
68000 0.40499999999999997
70000 0.43200000000000005
72000 0.44300000000000006
74000 0.4525
76000 0.4455
78000 0.417
80000 0.4305
82000 0.4119999999999999
84000 0.4255
86000 0.4175000000000001
88000 0.4154999999999999
90000 0.40249999999999997
92000 0.40449999999999997
94000 0.4315000000000001
96000 0.4125
98000 0.41
