0 0.5385000000000001
2000 0.514
4000 0.5375
6000 0.5314999999999999
8000 0.554
10000 0.5669999999999998
12000 0.5625
14000 0.5900000000000001
16000 0.6010000000000001
18000 0.5985
20000 0.5634999999999999
22000 0.6019999999999999
24000 0.596
26000 0.602
28000 0.5655
30000 0.5715000000000001
32000 0.5690000000000001
34000 0.554
36000 0.5800000000000001
38000 0.5425
40000 0.5940000000000001
42000 0.5965
44000 0.583
46000 0.574
48000 0.5904999999999999
50000 0.597
52000 0.5834999999999998
54000 0.584
56000 0.5885
58000 0.582
60000 0.5714999999999999
62000 0.5755000000000001
64000 0.591
66000 0.5840000000000001
68000 0.5800000000000001
70000 0.5884999999999999
72000 0.5799999999999998
74000 0.5494999999999999
76000 0.563
78000 0.591
80000 0.6045
82000 0.582
84000 0.5989999999999999
86000 0.5955
88000 0.5820000000000001
90000 0.5880000000000001
92000 0.5945
94000 0.6024999999999999
96000 0.5930000000000001
98000 0.5745
