0 0.47850000000000004
2000 0.49300000000000005
4000 0.49250000000000005
6000 0.4880000000000001
8000 0.5015000000000001
10000 0.5159999999999999
12000 0.4685
14000 0.5215000000000001
16000 0.49800000000000005
18000 0.48500000000000004
20000 0.4875
22000 0.5125000000000001
24000 0.495
26000 0.5015
28000 0.501
30000 0.5155
32000 0.48950000000000005
34000 0.496
36000 0.5029999999999999
38000 0.502
40000 0.5290000000000001
42000 0.4860000000000001
44000 0.497
46000 0.4960000000000001
48000 0.495
50000 0.495
52000 0.49400000000000005
54000 0.5025000000000001
56000 0.499
58000 0.5025000000000001
60000 0.5055000000000002
62000 0.49449999999999994
64000 0.503
66000 0.5005000000000001
68000 0.505
70000 0.5065
72000 0.5025000000000001
74000 0.49350000000000005
76000 0.48199999999999993
78000 0.476
80000 0.49349999999999994
82000 0.5130000000000001
84000 0.501
86000 0.47850000000000004
88000 0.508
90000 0.46611111111111114
