0 0.554
2000 0.613
4000 0.624
6000 0.5150000000000001
8000 0.5279999999999999
10000 0.5079999999999999
12000 0.5345
14000 0.5355
16000 0.521
18000 0.5395000000000001
20000 0.5405
22000 0.5340000000000001
24000 0.5365000000000001
26000 0.526
28000 0.5185000000000001
30000 0.5369999999999999
32000 0.5385
34000 0.5395000000000001
36000 0.5265000000000001
38000 0.5365
40000 0.5444999999999999
42000 0.5395000000000001
44000 0.5305000000000001
46000 0.5224999999999997
48000 0.549
50000 0.514
52000 0.557
54000 0.5344999999999999
56000 0.5095
58000 0.546
60000 0.536
62000 0.5375
64000 0.5450000000000002
66000 0.54
68000 0.5250000000000001
70000 0.5725
72000 0.5565
74000 0.5715
76000 0.571
78000 0.5369999999999999
80000 0.5485
82000 0.548
84000 0.5455
86000 0.5415
88000 0.5545
90000 0.5605
92000 0.5395000000000001
94000 0.5429999999999999
96000 0.5475
98000 0.553
