0 0.502
2000 0.49300000000000005
4000 0.5455
6000 0.6145
8000 0.6329999999999999
10000 0.587
12000 0.5954999999999999
14000 0.605
16000 0.586
18000 0.624
20000 0.6114999999999998
22000 0.587
24000 0.5944999999999999
26000 0.623
28000 0.6085
30000 0.5895
32000 0.5920000000000001
34000 0.6165
36000 0.5925
38000 0.602
40000 0.5915
42000 0.61
44000 0.5990000000000001
46000 0.605
48000 0.6014999999999999
50000 0.5969999999999999
52000 0.5875000000000001
54000 0.6105000000000002
56000 0.5694999999999999
58000 0.5985
60000 0.5650000000000002
62000 0.5930000000000001
64000 0.5625
66000 0.5815
68000 0.6064999999999999
70000 0.5860000000000001
72000 0.5825000000000001
74000 0.5734999999999999
76000 0.6005
78000 0.5805
80000 0.5874999999999999
82000 0.6130000000000001
84000 0.5795
86000 0.583
88000 0.5670000000000001
90000 0.5864999999999999
92000 0.595
94000 0.5615
96000 0.5730000000000001
98000 0.5875
