0 0.508
2000 0.44000000000000006
4000 0.45
6000 0.4784999999999999
8000 0.4640000000000001
10000 0.4625
12000 0.47850000000000004
14000 0.4655
16000 0.4800000000000001
18000 0.479
20000 0.4680000000000001
22000 0.4700000000000001
24000 0.4600000000000001
26000 0.4670000000000001
28000 0.4765
30000 0.47850000000000004
32000 0.4995000000000001
34000 0.51
36000 0.4845
38000 0.496
40000 0.4755
42000 0.48950000000000005
44000 0.5239999999999999
46000 0.5080000000000001
48000 0.514
50000 0.4860000000000001
52000 0.47199999999999986
54000 0.5014999999999998
56000 0.4965
58000 0.5029999999999999
60000 0.47700000000000004
62000 0.51
64000 0.48100000000000004
66000 0.4920000000000001
68000 0.48500000000000004
70000 0.472
72000 0.4995
74000 0.5085
76000 0.49800000000000005
78000 0.5045000000000001
80000 0.534
82000 0.48950000000000005
84000 0.48
86000 0.5045
88000 0.519
90000 0.49899999999999994
92000 0.48649999999999993
94000 0.501
96000 0.46900000000000003
98000 0.48900000000000005
